,date,date_year,date_month,date_day,Name,open,high,low,close,volume,score,cont_len,cont_pol,sent_neg,sent_neu,sent_pos
1594,2014-05-21,2014,5,21,AMZN,302.21,305.96,301.5201,0,3409200,0,61,0.26,0,0,1
1595,2014-05-22,2014,5,22,A,55.0,55.71,54.89,1,1686139,-1,5,0.0,0,1,0
1596,2014-05-22,2014,5,22,AAPL,86.6571,87.1213,86.2999,0,50218945,-1,5,0.0,0,1,0
1597,2014-05-22,2014,5,22,ABT,39.47,39.77,39.24,1,3801085,-1,5,0.0,0,1,0
1598,2014-05-22,2014,5,22,ACN,79.41,79.54,78.88,1,1309187,-1,5,0.0,0,1,0
1599,2014-05-22,2014,5,22,AMZN,305.05,308.54,303.01,0,2576888,-1,5,0.0,0,1,0
1600,2014-05-23,2014,5,23,A,55.65,56.22,55.175,1,3510829,-5,103,0.86,0,0,1
1601,2014-05-23,2014,5,23,AAPL,86.7499,87.8184,86.6385,0,58052491,-5,103,0.86,0,0,1
1602,2014-05-23,2014,5,23,ABT,39.66,39.73,39.51,1,3521823,-5,103,0.86,0,0,1
1603,2014-05-23,2014,5,23,ACN,79.68,79.96,79.484,1,1199810,-5,103,0.86,0,0,1
1604,2014-05-23,2014,5,23,AMZN,305.46,312.35,304.9,0,3055997,-5,103,0.86,0,0,1
1605,2014-05-27,2014,5,27,A,56.31,56.5,56.03,1,1190619,0,186,0.66,0,0,1
1606,2014-05-27,2014,5,27,AAPL,87.9828,89.4085,87.9471,0,87216605,0,186,0.66,0,0,1
1607,2014-05-27,2014,5,27,ABT,39.52,39.65,39.36,1,4712028,0,186,0.66,0,0,1
1608,2014-05-27,2014,5,27,ACN,79.81,80.22,79.69,1,1834120,0,186,0.66,0,0,1
1609,2014-05-27,2014,5,27,AMZN,314.41,314.6296,307.38,0,4864163,0,186,0.66,0,0,1
1610,2014-05-28,2014,5,28,A,56.41,57.23,56.31,1,1807185,-1,6,0.42,0,0,1
1611,2014-05-28,2014,5,28,AAPL,89.4313,89.9756,89.1113,0,78921885,-1,6,0.42,0,0,1
1612,2014-05-28,2014,5,28,ABT,39.67,39.77,39.55,1,3681291,-1,6,0.42,0,0,1
1613,2014-05-28,2014,5,28,ACN,80.06,80.1475,79.46,1,1943166,-1,6,0.42,0,0,1
1614,2014-05-28,2014,5,28,AMZN,309.5,313.82,307.42,0,2726803,-1,6,0.42,0,0,1
1615,2014-05-29,2014,5,29,A,57.18,57.38,56.64,1,1558720,-6,25,0.0,0,1,0
1616,2014-05-29,2014,5,29,AAPL,89.6928,90.9813,89.6813,0,94118633,-6,25,0.0,0,1,0
1617,2014-05-29,2014,5,29,ABT,39.68,39.89,39.55,1,3225183,-6,25,0.0,0,1,0
1618,2014-05-29,2014,5,29,ACN,79.93,80.46,79.45,1,1320799,-6,25,0.0,0,1,0
1619,2014-05-29,2014,5,29,AMZN,310.42,314.87,310.2,0,2365679,-6,25,0.0,0,1,0
1620,2014-05-30,2014,5,30,A,56.87,57.11,56.24,1,2547039,-4,1294,-0.98,1,0,0
1621,2014-05-30,2014,5,30,AAPL,91.1399,92.0242,89.8428,0,141005137,-4,1294,-0.98,1,0,0
1622,2014-05-30,2014,5,30,ABT,39.61,40.13,39.571,1,5897895,-4,1294,-0.98,1,0,0
1623,2014-05-30,2014,5,30,ACN,80.46,81.49,80.27,1,2477402,-4,1294,-0.98,1,0,0
1624,2014-05-30,2014,5,30,AMZN,314.43,314.65,307.57,0,4260624,-4,1294,-0.98,1,0,0
1625,2014-06-02,2014,6,2,A,56.96,56.99,56.3,1,1274846,-9,74,0.0,0,1,0
1626,2014-06-02,2014,6,2,AAPL,90.5656,90.6899,88.9285,0,92337903,-9,74,0.0,0,1,0
1627,2014-06-02,2014,6,2,ABT,40.02,40.0401,39.6801,1,3364495,-9,74,0.0,0,1,0
1628,2014-06-02,2014,6,2,ACN,81.1,81.74,81.09,1,1578127,-9,74,0.0,0,1,0
1629,2014-06-02,2014,6,2,AMZN,312.59,312.6,307.0,0,2205909,-9,74,0.0,0,1,0
1630,2014-06-03,2014,6,3,A,56.73,57.49,56.68,1,1842298,1,4332,1.0,0,0,1
1631,2014-06-03,2014,6,3,AAPL,89.7799,91.2485,89.7499,0,73231620,1,4332,1.0,0,0,1
1632,2014-06-03,2014,6,3,ABT,39.68,39.98,39.68,1,3775239,1,4332,1.0,0,0,1
1633,2014-06-03,2014,6,3,ACN,81.21,82.0,81.1,1,2280389,1,4332,1.0,0,0,1
1634,2014-06-03,2014,6,3,AMZN,305.75,307.92,305.07,0,2379273,1,4332,1.0,0,0,1
1635,2014-06-04,2014,6,4,A,57.02,57.48,56.96,1,1145664,-6,96,-0.53,1,0,0
1636,2014-06-04,2014,6,4,AAPL,91.0628,92.5556,90.8728,0,83870521,-6,96,-0.53,1,0,0
1637,2014-06-04,2014,6,4,ABT,39.8,39.8,39.6,1,3664522,-6,96,-0.53,1,0,0
1638,2014-06-04,2014,6,4,ACN,81.87,83.73,81.4875,1,4565545,-6,96,-0.53,1,0,0
1639,2014-06-04,2014,6,4,AMZN,306.85,309.5,303.84,0,2111176,-6,96,-0.53,1,0,0
1640,2014-06-05,2014,6,5,A,57.45,58.75,57.41,1,1833063,-8,222,0.35,0,0,1
1641,2014-06-05,2014,6,5,AAPL,92.3142,92.76700000000001,91.8013,0,75951141,-8,222,0.35,0,0,1
1642,2014-06-05,2014,6,5,ABT,39.76,40.243,39.6,1,3824162,-8,222,0.35,0,0,1
1643,2014-06-05,2014,6,5,ACN,83.53,83.65,82.92,1,2313400,-8,222,0.35,0,0,1
1644,2014-06-05,2014,6,5,AMZN,308.1,327.94,306.9,0,7803760,-8,222,0.35,0,0,1
1645,2014-06-06,2014,6,6,A,58.58,59.28,58.37,1,1285879,1,2891,0.99,0,0,1
1646,2014-06-06,2014,6,6,AAPL,92.8428,93.037,92.0671,0,87620911,1,2891,0.99,0,0,1
1647,2014-06-06,2014,6,6,ABT,40.07,40.25,39.96,1,3536808,1,2891,0.99,0,0,1
1648,2014-06-06,2014,6,6,ACN,83.6,83.88,83.36,1,2429048,1,2891,0.99,0,0,1
1649,2014-06-06,2014,6,6,AMZN,325.0,330.88,324.93,0,5246723,1,2891,0.99,0,0,1
1650,2014-06-09,2014,6,9,A,59.0,59.58,58.7,1,1188782,0,65,-0.57,1,0,0
1651,2014-06-09,2014,6,9,AAPL,92.7,93.88,91.75,0,75414804,0,65,-0.57,1,0,0
1652,2014-06-09,2014,6,9,ABT,39.94,40.21,39.92,1,3444976,0,65,-0.57,1,0,0
1653,2014-06-09,2014,6,9,ACN,83.49,84.56,83.4,1,2092994,0,65,-0.57,1,0,0
1654,2014-06-09,2014,6,9,AMZN,331.57,333.0,325.65,0,3212755,0,65,-0.57,1,0,0
1655,2014-06-10,2014,6,10,A,59.16,59.25,58.58,1,1267805,-2,661,0.1,0,0,1
1656,2014-06-10,2014,6,10,AAPL,94.73,95.05,93.57,0,62777042,-2,661,0.1,0,0,1
1657,2014-06-10,2014,6,10,ABT,40.03,40.56,40.03,1,5057560,-2,661,0.1,0,0,1
1658,2014-06-10,2014,6,10,ACN,84.07,84.49,83.56,1,1889339,-2,661,0.1,0,0,1
1659,2014-06-10,2014,6,10,AMZN,327.65,335.5,327.5,0,3668904,-2,661,0.1,0,0,1
1660,2014-06-11,2014,6,11,A,58.33,59.13,58.31,1,1410610,-2,1377,-0.95,1,0,0
1661,2014-06-11,2014,6,11,AAPL,94.13,94.76,93.47,0,45681114,-2,1377,-0.95,1,0,0
1662,2014-06-11,2014,6,11,ABT,40.24,40.49,39.93,1,5940033,-2,1377,-0.95,1,0,0
1663,2014-06-11,2014,6,11,ACN,83.35,83.62,82.63,1,2402277,-2,1377,-0.95,1,0,0
1664,2014-06-11,2014,6,11,AMZN,336.0,340.7199,333.8772,0,4439178,-2,1377,-0.95,1,0,0
1665,2014-06-12,2014,6,12,A,58.9,59.0,58.2,1,1677989,-3,181,0.86,0,0,1
1666,2014-06-12,2014,6,12,AAPL,94.04,94.12,91.9,0,54748791,-3,181,0.86,0,0,1
1667,2014-06-12,2014,6,12,ABT,39.98,40.04,39.66,1,6510760,-3,181,0.86,0,0,1
1668,2014-06-12,2014,6,12,ACN,83.04,83.12,82.09,1,1928710,-3,181,0.86,0,0,1
1669,2014-06-12,2014,6,12,AMZN,335.55,335.55,324.66,0,4276316,-3,181,0.86,0,0,1
1670,2014-06-13,2014,6,13,A,58.53,58.87,58.18,1,1054865,-2,30,-0.2,1,0,0
1671,2014-06-13,2014,6,13,AAPL,92.2,92.44,90.88,0,54525280,-2,30,-0.2,1,0,0
1672,2014-06-13,2014,6,13,ABT,39.77,39.85,39.66,1,3966298,-2,30,-0.2,1,0,0
1673,2014-06-13,2014,6,13,ACN,82.96,83.4,82.51,1,1624956,-2,30,-0.2,1,0,0
1674,2014-06-13,2014,6,13,AMZN,327.05,329.298,323.5262,0,2766909,-2,30,-0.2,1,0,0
1675,2014-06-16,2014,6,16,A,58.57,58.86,58.15,1,1174434,-1,45,0.0,0,1,0
1676,2014-06-16,2014,6,16,AAPL,91.51,92.75,91.45,0,35561270,-1,45,0.0,0,1,0
1677,2014-06-16,2014,6,16,ABT,39.83,40.37,39.59,1,5500241,-1,45,0.0,0,1,0
1678,2014-06-16,2014,6,16,ACN,82.44,83.05,82.29,1,1806977,-1,45,0.0,0,1,0
1679,2014-06-16,2014,6,16,AMZN,324.86,328.6945,323.52,0,2449843,-1,45,0.0,0,1,0
1680,2014-06-17,2014,6,17,A,58.27,59.2,58.1901,1,1328510,-4,108,0.57,0,0,1
1681,2014-06-17,2014,6,17,AAPL,92.31,92.7,91.8,0,29726347,-4,108,0.57,0,0,1
1682,2014-06-17,2014,6,17,ABT,39.8,39.98,39.64,1,4593190,-4,108,0.57,0,0,1
1683,2014-06-17,2014,6,17,ACN,82.63,82.99,82.26,1,1735486,-4,108,0.57,0,0,1
1684,2014-06-17,2014,6,17,AMZN,327.54,331.34,325.23,0,2924058,-4,108,0.57,0,0,1
1685,2014-06-18,2014,6,18,A,58.86,59.32,58.53,1,1114749,1,4646,1.0,0,0,1
1686,2014-06-18,2014,6,18,AAPL,92.27,92.29,91.35,0,33514108,1,4646,1.0,0,0,1
1687,2014-06-18,2014,6,18,ABT,39.84,40.405,39.74,1,5223239,1,4646,1.0,0,0,1
1688,2014-06-18,2014,6,18,ACN,82.53,82.79,82.23,1,2702507,1,4646,1.0,0,0,1
1689,2014-06-18,2014,6,18,AMZN,328.0,335.75,325.0,0,6409334,1,4646,1.0,0,0,1
1690,2014-06-19,2014,6,19,A,59.2,59.54,58.15,1,3149546,-1,73,0.34,0,0,1
1691,2014-06-19,2014,6,19,AAPL,92.29,92.3,91.3389,0,35527686,-1,73,0.34,0,0,1
1692,2014-06-19,2014,6,19,ABT,40.51,41.02,40.39,1,6380774,-1,73,0.34,0,0,1
1693,2014-06-19,2014,6,19,ACN,82.83,83.37,82.71,1,2352305,-1,73,0.34,0,0,1
1694,2014-06-19,2014,6,19,AMZN,335.255,338.9,325.98,0,5327002,-1,73,0.34,0,0,1
1695,2014-06-20,2014,6,20,A,57.84,59.055,57.84,1,2029378,0,58,0.44,0,0,1
1696,2014-06-20,2014,6,20,AAPL,91.85,92.55,90.9,0,100898066,0,58,0.44,0,0,1
1697,2014-06-20,2014,6,20,ABT,41.21,41.3,40.81,1,12626781,0,58,0.44,0,0,1
1698,2014-06-20,2014,6,20,ACN,82.93,83.385,82.41,1,4154537,0,58,0.44,0,0,1
1699,2014-06-20,2014,6,20,AMZN,327.76,328.22,320.42,0,6056210,0,58,0.44,0,0,1
1700,2014-06-23,2014,6,23,A,58.71,58.86,57.97,1,1435625,0,389,-0.67,1,0,0
1701,2014-06-23,2014,6,23,AAPL,91.32,91.62,90.6,0,43694391,0,389,-0.67,1,0,0
1702,2014-06-23,2014,6,23,ABT,40.97,41.12,40.665,1,4922713,0,389,-0.67,1,0,0
1703,2014-06-23,2014,6,23,ACN,82.89,82.98,82.1601,1,2963990,0,389,-0.67,1,0,0
1704,2014-06-23,2014,6,23,AMZN,323.33,327.55,321.41,0,2609628,0,389,-0.67,1,0,0
1705,2014-06-24,2014,6,24,A,58.03,58.49,57.58,1,1125825,1,2567,1.0,0,0,1
1706,2014-06-24,2014,6,24,AAPL,90.75,91.74,90.19,0,39036087,1,2567,1.0,0,0,1
1707,2014-06-24,2014,6,24,ABT,40.61,40.91,40.43,1,4398233,1,2567,1.0,0,0,1
1708,2014-06-24,2014,6,24,ACN,82.7,82.98,82.26,1,2795760,1,2567,1.0,0,0,1
1709,2014-06-24,2014,6,24,AMZN,327.54,329.73,322.738,0,2627978,1,2567,1.0,0,0,1
1710,2014-06-25,2014,6,25,A,57.61,58.1,57.41,1,1060501,-5,15,0.0,0,1,0
1711,2014-06-25,2014,6,25,AAPL,90.21,90.7,89.65,0,36868541,-5,15,0.0,0,1,0
1712,2014-06-25,2014,6,25,ABT,40.63,40.98,40.44,1,4394126,-5,15,0.0,0,1,0
1713,2014-06-25,2014,6,25,ACN,82.31,83.53,82.17,1,3735939,-5,15,0.0,0,1,0
1714,2014-06-25,2014,6,25,AMZN,324.33,328.15,321.74,0,2328006,-5,15,0.0,0,1,0
1715,2014-06-26,2014,6,26,A,57.99,58.06,57.4,1,1102367,-3,197,0.53,0,0,1
1716,2014-06-26,2014,6,26,AAPL,90.37,91.05,89.8,0,32629359,-3,197,0.53,0,0,1
1717,2014-06-26,2014,6,26,ABT,40.74,40.78,40.42,1,5691739,-3,197,0.53,0,0,1
1718,2014-06-26,2014,6,26,ACN,82.95,83.145,79.766,1,7405984,-3,197,0.53,0,0,1
1719,2014-06-26,2014,6,26,AMZN,328.49,328.65,322.13,0,2699908,-3,197,0.53,0,0,1
1720,2014-06-27,2014,6,27,A,57.52,58.14,57.175,1,1519046,-3,1192,-0.85,1,0,0
1721,2014-06-27,2014,6,27,AAPL,90.82,92.0,90.77,0,64028803,-3,1192,-0.85,1,0,0
1722,2014-06-27,2014,6,27,ABT,40.51,40.69,40.21,1,8432808,-3,1192,-0.85,1,0,0
1723,2014-06-27,2014,6,27,ACN,81.09,81.8,80.975,1,4008666,-3,1192,-0.85,1,0,0
1724,2014-06-27,2014,6,27,AMZN,325.88,326.52,323.27,0,2419626,-3,1192,-0.85,1,0,0
1725,2014-06-30,2014,6,30,A,57.5,57.76,57.18,1,1314906,0,458,0.87,0,0,1
1726,2014-06-30,2014,6,30,AAPL,92.1,93.725,92.09,0,49589028,0,458,0.87,0,0,1
1727,2014-06-30,2014,6,30,ABT,40.67,41.15,40.6,1,6711180,0,458,0.87,0,0,1
1728,2014-06-30,2014,6,30,ACN,81.1,81.6,80.75,1,3472880,0,458,0.87,0,0,1
1729,2014-06-30,2014,6,30,AMZN,324.98,326.98,322.24,0,2672165,0,458,0.87,0,0,1
1730,2014-07-01,2014,7,1,A,57.74,58.44,57.38,1,2010785,-1,273,0.81,0,0,1
1731,2014-07-01,2014,7,1,AAPL,93.52,94.07,93.13,0,38223477,-1,273,0.81,0,0,1
1732,2014-07-01,2014,7,1,ABT,41.18,41.3,40.975,1,5472247,-1,273,0.81,0,0,1
1733,2014-07-01,2014,7,1,ACN,81.09,81.62,80.91,1,2141584,-1,273,0.81,0,0,1
1734,2014-07-01,2014,7,1,AMZN,325.86,333.2,325.1,0,3178548,-1,273,0.81,0,0,1
1735,2014-07-02,2014,7,2,A,58.13,58.59,57.78,1,1414957,0,1348,-0.97,1,0,0
1736,2014-07-02,2014,7,2,AAPL,93.865,94.06,93.09,0,28465073,0,1348,-0.97,1,0,0
1737,2014-07-02,2014,7,2,ABT,41.23,41.85,41.12,1,5766006,0,1348,-0.97,1,0,0
1738,2014-07-02,2014,7,2,ACN,81.0,81.49,80.65,1,2400485,0,1348,-0.97,1,0,0
1739,2014-07-02,2014,7,2,AMZN,333.2,336.76,331.66,0,2681578,0,1348,-0.97,1,0,0
1740,2014-07-03,2014,7,3,A,58.19,58.54,58.021,1,600744,-8,478,0.93,0,0,1
1741,2014-07-03,2014,7,3,AAPL,93.67,94.1,93.2,0,22891753,-8,478,0.93,0,0,1
1742,2014-07-03,2014,7,3,ABT,41.81,41.96,41.63,1,3000001,-8,478,0.93,0,0,1
1743,2014-07-03,2014,7,3,ACN,81.26,81.69,81.22,1,1042859,-8,478,0.93,0,0,1
1744,2014-07-03,2014,7,3,AMZN,334.83,338.3,333.08,0,1944300,-8,478,0.93,0,0,1
1745,2014-07-07,2014,7,7,A,58.2,58.25,57.85,1,949243,-3,636,0.44,0,0,1
1746,2014-07-07,2014,7,7,AAPL,94.14,95.99,94.1,0,56467939,-3,636,0.44,0,0,1
1747,2014-07-07,2014,7,7,ABT,41.68,41.82,41.49,1,4043444,-3,636,0.44,0,0,1
1748,2014-07-07,2014,7,7,ACN,81.12,81.32,80.77,1,2083541,-3,636,0.44,0,0,1
1749,2014-07-07,2014,7,7,AMZN,337.5,337.55,332.52,0,2130028,-3,636,0.44,0,0,1
1750,2014-07-08,2014,7,8,A,57.84,57.925,56.92,1,1615912,-2,157,-0.53,1,0,0
1751,2014-07-08,2014,7,8,AAPL,96.27,96.8,93.92,0,65221678,-2,157,-0.53,1,0,0
1752,2014-07-08,2014,7,8,ABT,41.33,41.43,40.94,1,4789824,-2,157,-0.53,1,0,0
1753,2014-07-08,2014,7,8,ACN,80.99,81.26,80.81,1,1815618,-2,157,-0.53,1,0,0
1754,2014-07-08,2014,7,8,AMZN,333.1,333.7397,321.4,0,4275447,-2,157,-0.53,1,0,0
1755,2014-07-09,2014,7,9,A,57.05,57.08,56.52,1,1278504,-7,443,-0.84,1,0,0
1756,2014-07-09,2014,7,9,AAPL,95.44,95.95,94.76,0,36436440,-7,443,-0.84,1,0,0
1757,2014-07-09,2014,7,9,ABT,41.21,41.38,40.95,1,3562398,-7,443,-0.84,1,0,0
1758,2014-07-09,2014,7,9,ACN,81.15,81.48,80.53,1,2884051,-7,443,-0.84,1,0,0
1759,2014-07-09,2014,7,9,AMZN,324.71,330.2,323.15,0,3167133,-7,443,-0.84,1,0,0
1760,2014-07-10,2014,7,10,A,56.41,56.63,56.01,1,1189340,-2,101,-0.32,1,0,0
1761,2014-07-10,2014,7,10,AAPL,93.76,95.55,93.52,0,39685552,-2,101,-0.32,1,0,0
1762,2014-07-10,2014,7,10,ABT,41.03,41.3,40.92,1,4839231,-2,101,-0.32,1,0,0
1763,2014-07-10,2014,7,10,ACN,80.08,80.42,79.7,1,2964981,-2,101,-0.32,1,0,0
1764,2014-07-10,2014,7,10,AMZN,324.34,329.98,322.65,0,2665753,-2,101,-0.32,1,0,0
1765,2014-07-11,2014,7,11,A,56.33,56.74,56.15,1,1183288,-2,165,0.44,0,0,1
1766,2014-07-11,2014,7,11,AAPL,95.36,95.89,94.8625,0,34018228,-2,165,0.44,0,0,1
1767,2014-07-11,2014,7,11,ABT,41.09,41.36,40.98,1,5078662,-2,165,0.44,0,0,1
1768,2014-07-11,2014,7,11,ACN,79.88,80.11,79.545,1,2586663,-2,165,0.44,0,0,1
1769,2014-07-11,2014,7,11,AMZN,334.71,347.0,334.71,0,8309079,-2,165,0.44,0,0,1
1770,2014-07-14,2014,7,14,A,56.92,57.07,56.6175,1,1487761,-3,33,0.0,0,1,0
1771,2014-07-14,2014,7,14,AAPL,95.86,96.89,95.65,0,42810155,-3,33,0.0,0,1,0
1772,2014-07-14,2014,7,14,ABT,41.95,41.95,41.495,1,6699795,-3,33,0.0,0,1,0
1773,2014-07-14,2014,7,14,ACN,80.16,80.32,79.26,1,2595752,-3,33,0.0,0,1,0
1774,2014-07-14,2014,7,14,AMZN,347.03,355.77,345.356,0,5615482,-3,33,0.0,0,1,0
1775,2014-07-15,2014,7,15,A,56.7,56.88,56.15,1,2094496,-1,42,0.76,0,0,1
1776,2014-07-15,2014,7,15,AAPL,96.8,96.85,95.03,0,45696176,-1,42,0.76,0,0,1
1777,2014-07-15,2014,7,15,ABT,41.74,41.8,41.17,1,10957323,-1,42,0.76,0,0,1
1778,2014-07-15,2014,7,15,ACN,79.36,79.86,79.0955,1,3195003,-1,42,0.76,0,0,1
1779,2014-07-15,2014,7,15,AMZN,353.72,355.59,349.4,0,4176758,-1,42,0.76,0,0,1
1780,2014-07-16,2014,7,16,A,56.88,57.1,56.83,1,1868521,0,1157,-0.58,1,0,0
1781,2014-07-16,2014,7,16,AAPL,96.97,97.1,94.74,0,53502415,0,1157,-0.58,1,0,0
1782,2014-07-16,2014,7,16,ABT,41.57,41.58,41.0,1,5564791,0,1157,-0.58,1,0,0
1783,2014-07-16,2014,7,16,ACN,79.87,80.11,79.45,1,3423461,0,1157,-0.58,1,0,0
1784,2014-07-16,2014,7,16,AMZN,355.62,359.32,353.0,0,3505023,0,1157,-0.58,1,0,0
1785,2014-07-17,2014,7,17,A,56.47,56.5,55.135,1,4404085,-1,413,0.9,0,0,1
1786,2014-07-17,2014,7,17,AAPL,95.03,95.279,92.57,0,57298243,-1,413,0.9,0,0,1
1787,2014-07-17,2014,7,17,ABT,41.9,42.8,41.776,1,9538018,-1,413,0.9,0,0,1
1788,2014-07-17,2014,7,17,ACN,79.65,80.1,79.18,1,2107703,-1,413,0.9,0,0,1
1789,2014-07-17,2014,7,17,AMZN,353.44,356.96,351.38,0,3640290,-1,413,0.9,0,0,1
1790,2014-07-18,2014,7,18,A,55.42,56.25,55.29,1,1706174,1,6603,1.0,0,0,1
1791,2014-07-18,2014,7,18,AAPL,93.62,94.74,93.02,0,49987593,1,6603,1.0,0,0,1
1792,2014-07-18,2014,7,18,ABT,41.9,42.8,41.776,1,9538018,1,6603,1.0,0,0,1
1793,2014-07-18,2014,7,18,ACN,79.49,79.7856,78.85,1,2818871,1,6603,1.0,0,0,1
1794,2014-07-18,2014,7,18,AMZN,354.4,359.68,352.08,0,3410032,1,6603,1.0,0,0,1
1795,2014-07-21,2014,7,21,A,55.86,56.945,55.79,1,1983914,-1,564,0.72,0,0,1
1796,2014-07-21,2014,7,21,AAPL,94.99,95.0,93.72,0,39079002,-1,564,0.72,0,0,1
1797,2014-07-21,2014,7,21,ABT,42.5,43.03,42.26,1,8027487,-1,564,0.72,0,0,1
1798,2014-07-21,2014,7,21,ACN,79.85,80.2,79.39,1,1985783,-1,564,0.72,0,0,1
1799,2014-07-21,2014,7,21,AMZN,358.1,361.71,356.72,0,2282741,-1,564,0.72,0,0,1
1800,2014-07-22,2014,7,22,A,57.0,58.17,56.95,1,2411722,-3,125,0.48,0,0,1
1801,2014-07-22,2014,7,22,AAPL,94.68,94.89,94.12,0,55196597,-3,125,0.48,0,0,1
1802,2014-07-22,2014,7,22,ABT,43.0,43.23,42.875,1,8315779,-3,125,0.48,0,0,1
1803,2014-07-22,2014,7,22,ACN,80.0,80.67,79.99,1,2105652,-3,125,0.48,0,0,1
1804,2014-07-22,2014,7,22,AMZN,355.25,362.93,355.25,0,2889366,-3,125,0.48,0,0,1
1805,2014-07-23,2014,7,23,A,58.11,58.31,57.445,1,1453645,-8,70,0.78,0,0,1
1806,2014-07-23,2014,7,23,AAPL,95.42,97.88,95.17,0,92917719,-8,70,0.78,0,0,1
1807,2014-07-23,2014,7,23,ABT,43.24,43.27,42.87,1,4315903,-8,70,0.78,0,0,1
1808,2014-07-23,2014,7,23,ACN,80.4,80.78,80.192,1,2483734,-8,70,0.78,0,0,1
1809,2014-07-23,2014,7,23,AMZN,359.05,360.63,356.62,0,2688761,-8,70,0.78,0,0,1
1810,2014-07-24,2014,7,24,A,57.6,57.74,56.71,1,2534358,1,5551,0.99,0,0,1
1811,2014-07-24,2014,7,24,AAPL,97.035,97.32,96.42,0,45728843,1,5551,0.99,0,0,1
1812,2014-07-24,2014,7,24,ABT,42.94,43.17,42.74,1,4890718,1,5551,0.99,0,0,1
1813,2014-07-24,2014,7,24,ACN,80.33,80.9,80.23,1,2065630,1,5551,0.99,0,0,1
1814,2014-07-24,2014,7,24,AMZN,359.98,364.85,358.52,0,7088655,1,5551,0.99,0,0,1
1815,2014-07-25,2014,7,25,A,56.52,56.735,56.35,1,1719615,0,99,-0.1,1,0,0
1816,2014-07-25,2014,7,25,AAPL,96.85,97.84,96.64,0,43469117,0,99,-0.1,1,0,0
1817,2014-07-25,2014,7,25,ABT,42.89,43.11,42.763999999999996,1,3979079,0,99,-0.1,1,0,0
1818,2014-07-25,2014,7,25,ACN,80.32,80.83,80.12,1,1487599,0,99,-0.1,1,0,0
1819,2014-07-25,2014,7,25,AMZN,317.3,324.87,314.76,0,17855141,0,99,-0.1,1,0,0
1820,2014-07-28,2014,7,28,A,56.49,56.53,55.89,1,1510223,-2,150,0.44,0,0,1
1821,2014-07-28,2014,7,28,AAPL,97.82,99.24,97.55,0,55317689,-2,150,0.44,0,0,1
1822,2014-07-28,2014,7,28,ABT,42.95,43.05,42.62,1,3449203,-2,150,0.44,0,0,1
1823,2014-07-28,2014,7,28,ACN,80.18,80.92,79.97,1,1799243,-2,150,0.44,0,0,1
1824,2014-07-28,2014,7,28,AMZN,324.25,324.82,316.5,0,5933999,-2,150,0.44,0,0,1
1825,2014-07-29,2014,7,29,A,56.29,56.36,55.875,1,2003109,0,194,-0.3,1,0,0
1826,2014-07-29,2014,7,29,AAPL,99.33,99.44,98.25,0,43143095,0,194,-0.3,1,0,0
1827,2014-07-29,2014,7,29,ABT,42.97,42.98,42.55,1,4575268,0,194,-0.3,1,0,0
1828,2014-07-29,2014,7,29,ACN,80.59,80.96,80.46,1,2416897,0,194,-0.3,1,0,0
1829,2014-07-29,2014,7,29,AMZN,321.98,322.8999,319.5,0,2885644,0,194,-0.3,1,0,0
1830,2014-07-30,2014,7,30,A,56.22,56.805,56.02,1,1371335,0,1523,0.91,0,0,1
1831,2014-07-30,2014,7,30,AAPL,98.44,98.7,97.67,0,33010001,0,1523,0.91,0,0,1
1832,2014-07-30,2014,7,30,ABT,42.96,43.09,42.66,1,3563971,0,1523,0.91,0,0,1
1833,2014-07-30,2014,7,30,ACN,80.6,80.87,80.15,1,1722522,0,1523,0.91,0,0,1
1834,2014-07-30,2014,7,30,AMZN,321.45,322.73,318.5,0,3973213,0,1523,0.91,0,0,1
1835,2014-07-31,2014,7,31,A,56.22,56.58,55.83,1,2708121,-3,102,-0.51,1,0,0
1836,2014-07-31,2014,7,31,AAPL,97.16,97.45,95.33,0,56842647,-3,102,-0.51,1,0,0
1837,2014-07-31,2014,7,31,ABT,42.52,42.88,42.08,1,4658756,-3,102,-0.51,1,0,0
1838,2014-07-31,2014,7,31,ACN,79.91,80.66,79.22,1,2745846,-3,102,-0.51,1,0,0
1839,2014-07-31,2014,7,31,AMZN,320.01,320.6836,311.86,0,5193770,-3,102,-0.51,1,0,0
1840,2014-08-01,2014,8,1,A,56.19,56.4,55.59,1,957560,1,4330,0.99,0,0,1
1841,2014-08-01,2014,8,1,AAPL,94.9,96.62,94.81,0,48511286,1,4330,0.99,0,0,1
1842,2014-08-01,2014,8,1,ABT,42.12,42.5,41.838,1,3639066,1,4330,0.99,0,0,1
1843,2014-08-01,2014,8,1,ACN,78.97,79.49,78.5,1,2160919,1,4330,0.99,0,0,1
1844,2014-08-01,2014,8,1,AMZN,313.69,315.83,304.58799999999997,0,7443091,1,4330,0.99,0,0,1
1845,2014-08-04,2014,8,4,A,56.19,56.4,55.59,1,957560,0,7,0.0,0,1,0
1846,2014-08-04,2014,8,4,AAPL,96.37,96.58,95.17,0,39958144,0,7,0.0,0,1,0
1847,2014-08-04,2014,8,4,ABT,42.12,42.5,41.838,1,3639066,0,7,0.0,0,1,0
1848,2014-08-04,2014,8,4,ACN,78.97,79.49,78.5,1,2160919,0,7,0.0,0,1,0
1849,2014-08-04,2014,8,4,AMZN,308.84,316.18,308.5,0,4208660,0,7,0.0,0,1,0
